SA2_MAIN16,Year
601021007,2011
601021008,2011
601021009,2011
601021010,2011
601021011,2011
601021012,2011
601031013,2011
601031014,2011
601031015,2011
601031016,2011
601031017,2011
601031018,2011
601031019,2011
601031020,2011
601031021,2011
601041022,2011
601041023,2011
601041024,2011
601041025,2011
601041026,2011
601051027,2011
601051028,2011
601051029,2011
601051030,2011
601051031,2011
601051032,2011
601051033,2011
601061034,2011
601061035,2011
602011036,2011
602011037,2011
602011038,2011
602011039,2011
602011040,2011
602011041,2011
602011042,2011
602011043,2011
602011044,2011
602011045,2011
602011046,2011
602011047,2011
602011048,2011
602011049,2011
602011050,2011
602011051,2011
602011052,2011
602021053,2011
602021054,2011
602021055,2011
602021056,2011
602021057,2011
602031058,2011
602031059,2011
602031060,2011
602031061,2011
602031062,2011
602031064,2011
602031099,2011
602031100,2011
603011065,2011
603011066,2011
603011067,2011
603011068,2011
603021069,2011
603021070,2011
603021071,2011
603021072,2011
603031073,2011
603031074,2011
604011075,2011
604011076,2011
604011077,2011
604011078,2011
604011079,2011
604011080,2011
604011081,2011
604011082,2011
604011083,2011
604011084,2011
604021085,2011
604021086,2011
604021087,2011
604021088,2011
604021089,2011
604021090,2011
604021091,2011
604021092,2011
604031093,2011
604031094,2011
604031095,2011
604031096,2011
604031097,2011
604031098,2011
701011001,2011
701011002,2011
701011003,2011
701011004,2011
701011005,2011
701011006,2011
701011007,2011
701011008,2011
701011009,2011
701021010,2011
701021011,2011
701021012,2011
701021013,2011
701021014,2011
701021015,2011
701021016,2011
701021017,2011
701021018,2011
701021019,2011
701021020,2011
701021021,2011
701021022,2011
701021023,2011
701021024,2011
701021025,2011
701021026,2011
701021027,2011
701021028,2011
701021029,2011
701021030,2011
701031031,2011
701031032,2011
701031033,2011
701031034,2011
701031035,2011
701041036,2011
701041037,2011
701041038,2011
701041039,2011
701041040,2011
701041041,2011
701041042,2011
701041043,2011
701041044,2011
702011045,2011
702011046,2011
702011047,2011
702011048,2011
702011049,2011
702011050,2011
702011051,2011
702011052,2011
702011053,2011
702011054,2011
702021055,2011
702021056,2011
702031057,2011
702031058,2011
702031059,2011
702031060,2011
702031061,2011
702041062,2011
702041063,2011
702041064,2011
702051065,2011
702051066,2011
702051067,2011
702051068,2011
801011001,2011
801011002,2011
801011003,2011
801011004,2011
801011005,2011
801011006,2011
801011007,2011
801011008,2011
801011009,2011
801011010,2011
801011011,2011
801011012,2011
801011013,2011
801011014,2011
801011015,2011
801011016,2011
801011017,2011
801011018,2011
801011019,2011
801011020,2011
801011021,2011
801011022,2011
801011023,2011
801011024,2011
801011025,2011
801011026,2011
801011111,2011
801011112,2011
801031031,2011
801031032,2011
801031113,2011
801031114,2011
801031115,2011
801041034,2011
801041035,2011
801041036,2011
801041037,2011
801041038,2011
801041039,2011
801041040,2011
801041043,2011
801041044,2011
801041045,2011
801041046,2011
801041047,2011
801041048,2011
801041116,2011
801041117,2011
801041118,2011
801041119,2011
801041120,2011
801041121,2011
801041122,2011
801051049,2011
801051050,2011
801051051,2011
801051053,2011
801051054,2011
801051055,2011
801051056,2011
801051057,2011
801051058,2011
801051060,2011
801051061,2011
801051123,2011
801051124,2011
801051125,2011
801051126,2011
801051127,2011
801051128,2011
801061062,2011
801061063,2011
801061064,2011
801061066,2011
801061067,2011
801061068,2011
801061069,2011
801061070,2011
801061129,2011
801061130,2011
801061131,2011
801071071,2011
801071072,2011
801071073,2011
801071074,2011
801071075,2011
801071076,2011
801071077,2011
801071078,2011
801071079,2011
801071080,2011
801071081,2011
801071082,2011
801071083,2011
801071084,2011
801071085,2011
801071086,2011
801071087,2011
801071088,2011
801071089,2011
801071090,2011
801071132,2011
801081091,2011
801081092,2011
801081093,2011
801081094,2011
801081095,2011
801081096,2011
801081097,2011
801081098,2011
801081133,2011
801091099,2011
801091100,2011
801091101,2011
801091102,2011
801091103,2011
801091104,2011
801091105,2011
801091106,2011
801091107,2011
801091108,2011
801091109,2011
801091110,2011
801101134,2011
801101135,2011
801101136,2011
801101137,2011
801101138,2011
801101139,2011
801111140,2011
801111141,2011
101021007,2012
101021008,2012
101021009,2012
101021010,2012
101021011,2012
101021012,2012
101031013,2012
101031014,2012
101031015,2012
101031016,2012
101041017,2012
101041018,2012
101041019,2012
101041020,2012
101041021,2012
101041022,2012
101041023,2012
101041024,2012
101041025,2012
101041026,2012
101041027,2012
101051539,2012
101051540,2012
101061541,2012
101061542,2012
101061543,2012
101061544,2012
102011028,2012
102011029,2012
102011030,2012
102011031,2012
102011032,2012
102011033,2012
102011034,2012
102011035,2012
102011036,2012
102011037,2012
102011038,2012
102011039,2012
102011040,2012
102011041,2012
102011042,2012
102011043,2012
102021044,2012
102021045,2012
102021046,2012
102021047,2012
102021048,2012
102021049,2012
102021050,2012
102021051,2012
102021052,2012
102021053,2012
102021054,2012
102021055,2012
102021056,2012
102021057,2012
103011058,2012
103011059,2012
103011060,2012
103011061,2012
103021062,2012
103021063,2012
103021064,2012
103021065,2012
103021066,2012
103021067,2012
103021068,2012
103021069,2012
103031070,2012
103031071,2012
103031072,2012
103031073,2012
103031074,2012
103031075,2012
103041076,2012
103041077,2012
103041078,2012
103041079,2012
104011080,2012
104011081,2012
104011082,2012
104021083,2012
104021084,2012
104021085,2012
104021086,2012
104021087,2012
104021088,2012
104021089,2012
104021090,2012
104021091,2012
105011092,2012
105011093,2012
105011094,2012
105011095,2012
105011096,2012
105021097,2012
105021098,2012
105031099,2012
105031100,2012
105031101,2012
105031102,2012
105031103,2012
105031104,2012
105031105,2012
105031106,2012
106011107,2012
106011108,2012
106011109,2012
106011110,2012
106011111,2012
106011112,2012
106011113,2012
106021114,2012
106021115,2012
106021116,2012
106021117,2012
106021118,2012
106031119,2012
106031120,2012
106031121,2012
106031122,2012
106031123,2012
106031124,2012
106031125,2012
106041126,2012
106041127,2012
106041128,2012
106041129,2012
107011131,2012
107011132,2012
107011133,2012
107011134,2012
107011545,2012
107011546,2012
107011547,2012
107021135,2012
107031136,2012
107031137,2012
107031138,2012
107031139,2012
107031140,2012
107031141,2012
107031142,2012
107031143,2012
107041144,2012
107041145,2012
107041146,2012
107041147,2012
107041148,2012
107041150,2012
107041548,2012
107041549,2012
108011151,2012
108011152,2012
108011153,2012
108011154,2012
108021155,2012
108021156,2012
108021157,2012
108021158,2012
108021159,2012
108021160,2012
108031161,2012
108041162,2012
108041163,2012
108041164,2012
108041165,2012
108041166,2012
108051167,2012
108051168,2012
108051169,2012
108051170,2012
108051171,2012
109011172,2012
109011173,2012
109011174,2012
109011175,2012
109011176,2012
109021177,2012
109021178,2012
109021179,2012
109031180,2012
109031181,2012
109031182,2012
109031183,2012
109031184,2012
109031185,2012
110011186,2012
110011187,2012
110011188,2012
110011189,2012
110021190,2012
110021191,2012
110021192,2012
110021193,2012
110021194,2012
110031195,2012
110031196,2012
110031197,2012
110031198,2012
110041199,2012
110041200,2012
110041201,2012
110041202,2012
110041203,2012
110041204,2012
110041205,2012
111011206,2012
111011207,2012
111011208,2012
111011209,2012
111011210,2012
111011211,2012
111011212,2012
111011213,2012
111011214,2012
111021215,2012
111021216,2012
111021217,2012
111021218,2012
111021219,2012
111021220,2012
111021221,2012
111031222,2012
111031223,2012
111031224,2012
111031225,2012
111031226,2012
111031227,2012
111031228,2012
111031229,2012
111031230,2012
111031231,2012
111031232,2012
111031233,2012
111031234,2012
111031235,2012
112011236,2012
112011237,2012
112011238,2012
112011239,2012
112011240,2012
112011241,2012
112011242,2012
112011243,2012
112021244,2012
112021245,2012
112021246,2012
112021247,2012
112021248,2012
112021249,2012
112031250,2012
112031251,2012
112031252,2012
112031253,2012
112031254,2012
112031550,2012
112031551,2012
112031552,2012
113011256,2012
113011257,2012
113011258,2012
113011259,2012
113021260,2012
113021261,2012
113021262,2012
113031263,2012
113031264,2012
113031265,2012
113031266,2012
113031267,2012
113031268,2012
113031269,2012
113031270,2012
113031271,2012
114011272,2012
114011273,2012
114011274,2012
114011275,2012
114011276,2012
114011277,2012
114011278,2012
114011279,2012
114011280,2012
114011281,2012
114011282,2012
114011283,2012
114021284,2012
114021285,2012
114021286,2012
114021287,2012
114021288,2012
114021289,2012
115011290,2012
115011291,2012
115011294,2012
115011296,2012
115011553,2012
115011554,2012
115011555,2012
115011556,2012
115011557,2012
115011558,2012
115011559,2012
115021297,2012
115021298,2012
115031299,2012
115031300,2012
115041301,2012
115041302,2012
116011303,2012
116011304,2012
116011306,2012
116011307,2012
116011308,2012
116011560,2012
116011561,2012
116021309,2012
116021310,2012
116021312,2012
116021562,2012
116021563,2012
116031313,2012
116031314,2012
116031315,2012
116031316,2012
116031317,2012
116031318,2012
116031319,2012
117011320,2012
117011321,2012
117011322,2012
117011323,2012
117011324,2012
117011325,2012
117021326,2012
117021327,2012
117021328,2012
117031329,2012
117031330,2012
117031331,2012
117031332,2012
117031333,2012
117031334,2012
117031335,2012
117031336,2012
117031337,2012
117031338,2012
118011339,2012
118011340,2012
118011341,2012
118011342,2012
118011343,2012
118011344,2012
118011345,2012
118011346,2012
118011347,2012
118021348,2012
118021350,2012
118021564,2012
118021565,2012
118021566,2012
118021567,2012
118021568,2012
118021569,2012
118021570,2012
119011354,2012
119011355,2012
119011356,2012
119011357,2012
119011358,2012
119011359,2012
119011360,2012
119011361,2012
119011571,2012
119011572,2012
119021362,2012
119021363,2012
119021364,2012
119021366,2012
119021367,2012
119021573,2012
119021574,2012
119031368,2012
119031369,2012
119031370,2012
119031371,2012
119031372,2012
119031373,2012
119031374,2012
119041375,2012
119041376,2012
119041377,2012
119041378,2012
119041379,2012
119041380,2012
119041381,2012
119041382,2012
120011383,2012
120011384,2012
120011385,2012
120011386,2012
120021387,2012
120021388,2012
120021389,2012
120031390,2012
120031391,2012
120031392,2012
120031393,2012
120031394,2012
120031395,2012
120031396,2012
120031575,2012
120031576,2012
121011398,2012
121011399,2012
121011400,2012
121011401,2012
121011402,2012
121021403,2012
121021404,2012
121021406,2012
121021577,2012
121021578,2012
121021579,2012
121031407,2012
121031408,2012
121031409,2012
121031410,2012
121031411,2012
121031412,2012
121041413,2012
121041414,2012
121041415,2012
121041416,2012
121041417,2012
122011418,2012
122011419,2012
122021420,2012
122021421,2012
122021422,2012
122021423,2012
122031424,2012
122031425,2012
122031426,2012
122031427,2012
122031428,2012
122031429,2012
122031430,2012
122031431,2012
122031432,2012
123011433,2012
123011434,2012
123011435,2012
123021436,2012
123021437,2012
123021438,2012
123021439,2012
123021440,2012
123021441,2012
123021442,2012
123021443,2012
123021444,2012
123031445,2012
123031446,2012
123031447,2012
123031448,2012
124011449,2012
124011450,2012
124011451,2012
124011452,2012
124011453,2012
124011454,2012
124011455,2012
124021456,2012
124031457,2012
124031458,2012
124031459,2012
124031460,2012
124031461,2012
124031462,2012
124031463,2012
124031464,2012
124031465,2012
124041466,2012
124041467,2012
124041468,2012
124051469,2012
124051470,2012
124051580,2012
124051581,2012
125011473,2012
125011475,2012
125011582,2012
125011583,2012
125011584,2012
125011585,2012
125011586,2012
125011587,2012
125021476,2012
125021477,2012
125021478,2012
125031479,2012
125031480,2012
125031481,2012
125031482,2012
125031483,2012
125031484,2012
125031485,2012
125031486,2012
125031487,2012
125041489,2012
125041490,2012
125041491,2012
125041492,2012
125041493,2012
125041494,2012
125041588,2012
125041589,2012
126011495,2012
126011496,2012
126021497,2012
126021498,2012
126021499,2012
126021500,2012
126021501,2012
126021503,2012
126021590,2012
126021591,2012
127011504,2012
127011505,2012
127011506,2012
127011592,2012
127011593,2012
127011594,2012
127011595,2012
127011596,2012
127011597,2012
127021509,2012
127021510,2012
127021511,2012
127021512,2012
127021513,2012
127021514,2012
127021515,2012
127021516,2012
127021517,2012
127021518,2012
127021519,2012
127021520,2012
127021521,2012
127031522,2012
127031523,2012
127031524,2012
127031598,2012
127031599,2012
127031600,2012
127031601,2012
128011529,2012
128011530,2012
128011531,2012
128011602,2012
128011603,2012
128011604,2012
128011605,2012
128011606,2012
128021533,2012
128021534,2012
128021535,2012
128021536,2012
128021537,2012
128021538,2012
128021607,2012
128021608,2012
128021609,2012
201011001,2012
201011002,2012
201011003,2012
201011004,2012
201011005,2012
201011006,2012
201011007,2012
201011008,2012
201021009,2012
201021010,2012
201021011,2012
201021012,2012
201031013,2012
201031014,2012
201031015,2012
201031016,2012
201031017,2012
202011018,2012
202011019,2012
202011020,2012
202011021,2012
202011022,2012
202011023,2012
202011024,2012
202011025,2012
202021026,2012
202021027,2012
202021028,2012
202021029,2012
202021030,2012
202021031,2012
202031032,2012
202031033,2012
203011034,2012
203011035,2012
203011036,2012
203021037,2012
203021038,2012
203021039,2012
203021040,2012
203021041,2012
203021042,2012
203021043,2012
203021044,2012
203021045,2012
203021046,2012
203021047,2012
203031048,2012
203031049,2012
203031050,2012
203031051,2012
203031052,2012
203031053,2012
204011054,2012
204011055,2012
204011056,2012
204011057,2012
204011058,2012
204011059,2012
204011060,2012
204011061,2012
204011062,2012
204021063,2012
204021064,2012
204021065,2012
204021066,2012
204021067,2012
204031068,2012
204031069,2012
204031070,2012
204031071,2012
204031072,2012
204031073,2012
204031074,2012
204031075,2012
205011076,2012
205011077,2012
205011078,2012
205011079,2012
205021080,2012
205021081,2012
205021082,2012
205021083,2012
205021084,2012
205021085,2012
205021086,2012
205031087,2012
205031088,2012
205031089,2012
205031090,2012
205031091,2012
205031092,2012
205031093,2012
205041094,2012
205041095,2012
205041096,2012
205041097,2012
205041098,2012
205051099,2012
205051100,2012
205051101,2012
205051102,2012
205051103,2012
205051104,2012
206011105,2012
206011106,2012
206011107,2012
206011108,2012
206011109,2012
206021110,2012
206021111,2012
206021112,2012
206031113,2012
206031114,2012
206031115,2012
206031116,2012
206041117,2012
206041118,2012
206041119,2012
206041120,2012
206041121,2012
206041122,2012
206041123,2012
206041124,2012
206041125,2012
206041126,2012
206041127,2012
206051128,2012
206051129,2012
206051130,2012
206051131,2012
206051132,2012
206051133,2012
206051134,2012
206061135,2012
