LGA_CODE16,Year,AvgFCTemp,rHist_AvgFCTemp,nAtRisk_FCHeat,nHighRisk_FCHeat
10050,2001,15.494939952647192,0.2916666666666667,46,15
10130,2001,13.442861740292402,0.20833333333333334,45,18
10250,2001,19.719556959034662,0.2916666666666667,41,15
10300,2001,17.814046984400665,0.2916666666666667,48,20
10470,2001,13.218568767108387,0.2916666666666667,49,19
10550,2001,14.182566572909495,0.375,42,14
10600,2001,16.44182090538823,0.2916666666666667,43,18
10650,2001,16.142367187076044,0.2916666666666667,48,17
10750,2001,17.87442916223449,0.25,45,17
10800,2001,16.917712737778086,0.20833333333333334,45,16
10850,2001,13.069391280803075,0.25,50,16
10900,2001,14.906642235881876,0.25,47,18
10950,2001,18.819999173640813,0.25,51,15
11100,2001,18.538537359890892,0.3333333333333333,47,17
11150,2001,20.512027632452764,0.25,53,16
11200,2001,20.32801527266634,0.25,50,15
11250,2001,18.55910927661479,0.3333333333333333,54,16
11300,2001,18.227684460600777,0.375,47,20
11350,2001,19.74570431545991,0.4166666666666667,44,13
11400,2001,15.106763061412863,0.25,51,14
11450,2001,17.250332538701915,0.2916666666666667,48,16
11500,2001,17.074791023176022,0.2916666666666667,47,15
11520,2001,18.344234877416547,0.3333333333333333,48,19
11570,2001,18.04357046166513,0.3333333333333333,47,18
11600,2001,17.708768091840707,0.16666666666666666,48,16
11650,2001,17.54133004586992,0.2916666666666667,43,20
11700,2001,19.53874420281756,0.2916666666666667,53,16
11720,2001,17.164470184155537,0.2916666666666667,43,21
11730,2001,18.038388806050783,0.3333333333333333,44,19
11750,2001,18.802485898188134,0.25,50,16
11800,2001,18.079484360838606,0.375,43,16
12000,2001,16.28153502494098,0.25,45,17
12150,2001,18.816585597538797,0.20833333333333334,52,17
12350,2001,15.421337162384342,0.2916666666666667,51,15
12380,2001,18.120772345751945,0.375,45,18
12700,2001,17.147888151586884,0.2916666666666667,49,22
12730,2001,16.73610851437824,0.375,47,16
12750,2001,14.946043464301598,0.5,42,15
12850,2001,17.88690583183342,0.3333333333333333,44,17
12870,2001,16.29391274991612,0.3333333333333333,45,17
12900,2001,16.941503906127533,0.20833333333333334,50,15
12930,2001,18.09242408373586,0.3333333333333333,45,18
12950,2001,17.21283460754443,0.20833333333333334,50,15
13010,2001,14.04298938442635,0.25,45,17
13310,2001,13.027663673991215,0.20833333333333334,46,14
13340,2001,15.035103098287781,0.3333333333333333,47,15
13450,2001,16.98578975555833,0.125,42,16
13510,2001,14.796385020313613,0.16666666666666666,51,15
13550,2001,17.844933288228038,0.25,47,16
13660,2001,17.59094721474877,0.125,42,11
13800,2001,16.725763449358627,0.25,48,18
13850,2001,17.480636997602584,0.3333333333333333,48,14
13910,2001,14.701329472518138,0.25,51,15
14000,2001,17.428378480101298,0.25,44,20
14100,2001,18.3109120094613,0.2916666666666667,47,19
14170,2001,18.351023041058912,0.3333333333333333,47,19
14200,2001,16.919958894669204,0.125,43,13
14300,2001,15.324401493931887,0.20833333333333334,48,16
14350,2001,17.72374760214598,0.375,49,18
14400,2001,16.319504122538124,0.375,45,16
14500,2001,17.768155023496462,0.25,43,18
14550,2001,18.61415649691266,0.4166666666666667,45,20
14600,2001,17.610272275743224,0.20833333333333334,49,16
14650,2001,18.059616029425854,0.3333333333333333,48,18
14700,2001,18.22812565450801,0.2916666666666667,46,18
14750,2001,17.040006778072833,0.125,45,15
14850,2001,19.409100562579024,0.4166666666666667,47,17
14870,2001,13.900667459032928,0.2916666666666667,45,20
14900,2001,17.600344712276996,0.2916666666666667,46,16
14920,2001,16.318089407774288,0.20833333333333334,48,17
14950,2001,16.127756337709226,0.25,45,17
15050,2001,18.074752970264395,0.25,43,22
15240,2001,17.30168298270606,0.2916666666666667,49,20
15270,2001,14.938842785506429,0.2916666666666667,44,16
15300,2001,19.59522932872484,0.20833333333333334,39,13
15350,2001,18.46226288651769,0.375,51,17
15520,2001,16.620184763082097,0.4166666666666667,49,16
15560,2001,16.725729342432675,0.20833333333333334,45,15
15650,2001,16.460058095076526,0.2916666666666667,45,15
15700,2001,18.141847884491717,0.2916666666666667,47,21
15750,2001,18.698523678467303,0.25,48,15
15800,2001,16.8475600195194,0.25,46,17
15850,2001,17.896403409812407,0.25,51,14
15900,2001,18.300575908569456,0.25,45,18
15950,2001,18.41520813001347,0.375,49,18
15990,2001,17.968732728696867,0.375,46,18
16100,2001,12.260547106840642,0.2916666666666667,49,20
16150,2001,12.659439389999607,0.2916666666666667,48,19
16200,2001,17.297227525855238,0.25,52,14
16260,2001,18.061273742701925,0.2916666666666667,45,18
16350,2001,17.746178884763438,0.25,47,15
16380,2001,17.234794754749306,0.375,47,16
16400,2001,18.329948892005515,0.20833333333333334,46,21
16490,2001,12.248296073206697,0.25,48,15
16550,2001,18.49509388975903,0.375,47,19
16610,2001,19.51415803261001,0.3333333333333333,50,19
16650,2001,18.317218268407554,0.2916666666666667,44,18
16700,2001,18.101512031685832,0.25,48,19
16900,2001,16.836977856453164,0.375,49,14
16950,2001,15.582483151840849,0.3333333333333333,44,15
17000,2001,16.777887002365954,0.3333333333333333,45,18
17040,2001,10.543164628560419,0.25,41,16
17080,2001,11.675579910466857,0.20833333333333334,50,15
17100,2001,18.226959287303785,0.375,48,20
17150,2001,17.618981632141228,0.3333333333333333,46,15
17200,2001,18.504603621077884,0.375,49,19
17310,2001,15.049498841419112,0.08333333333333333,46,15
17350,2001,16.052016777965594,0.25,47,17
17400,2001,15.913696514932475,0.375,46,19
17420,2001,17.57341145342345,0.25,45,17
17550,2001,19.6490702811986,0.4166666666666667,42,17
17620,2001,15.493959219335293,0.25,44,15
17640,2001,13.064455568535287,0.20833333333333334,48,17
17650,2001,13.794629603435538,0.125,44,15
17750,2001,15.610377232317047,0.25,48,15
17850,2001,13.131488319807884,0.16666666666666666,43,17
17900,2001,19.9431007760845,0.25,46,15
17950,2001,18.832445976617826,0.25,51,16
18020,2001,16.44558466959695,0.20833333333333334,47,13
18050,2001,18.474200193196143,0.375,50,18
18100,2001,16.3404774263514,0.3333333333333333,50,15
18200,2001,18.03609672487804,0.3333333333333333,47,19
18230,2001,16.518096998925905,0.25,50,16
18250,2001,18.14425786358038,0.375,46,18
18350,2001,14.098401250516726,0.2916666666666667,46,17
18400,2001,15.600482225326243,0.25,46,16
18450,2001,16.448694167071842,0.375,47,15
18500,2001,18.473210432104885,0.375,51,18
18710,2001,13.685753262083836,0.20833333333333334,50,17
19399,2001,20.319002918347934,0.25,56,16
20110,2001,11.522050390978134,0.3333333333333333,47,19
20260,2001,13.17595574138304,0.2916666666666667,46,19
20570,2001,12.47370830546644,0.08333333333333333,46,15
20660,2001,15.155300757982973,0.3333333333333333,46,18
20740,2001,14.649630195473986,0.4583333333333333,50,16
20830,2001,12.67730881383975,0.4166666666666667,48,17
20910,2001,15.18946298475136,0.25,47,18
21010,2001,14.604416693809567,0.4166666666666667,49,24
21110,2001,15.269291213767179,0.2916666666666667,47,19
21180,2001,14.970961652063355,0.20833333333333334,45,17
21270,2001,15.924683171213445,0.20833333333333334,49,16
21370,2001,15.4279281032208,0.3333333333333333,48,18
21450,2001,14.309933067225439,0.2916666666666667,47,15
21610,2001,14.724755172941792,0.2916666666666667,47,15
21670,2001,14.313054357489502,0.16666666666666666,49,15
21750,2001,13.56377960296527,0.2916666666666667,41,21
21830,2001,13.664514476469126,0.3333333333333333,43,21
21890,2001,15.210426633488652,0.3333333333333333,45,18
22110,2001,12.913411521666678,0.25,44,16
22170,2001,14.794130026151066,0.2916666666666667,47,18
22250,2001,16.243553875080533,0.25,46,15
22310,2001,15.20284359063189,0.25,48,17
22410,2001,13.980992708100038,0.3333333333333333,45,23
22490,2001,13.461881203704507,0.25,41,18
22620,2001,14.53934992174172,0.16666666666666666,48,19
22670,2001,14.94047840409084,0.2916666666666667,48,15
22750,2001,14.476625431400468,0.2916666666666667,44,15
22830,2001,15.278950416791737,0.375,43,18
22910,2001,12.517056468190402,0.16666666666666666,48,16
22980,2001,15.403149259848249,0.20833333333333334,45,17
23110,2001,15.192468346961569,0.20833333333333334,43,18
23190,2001,14.325209792611542,0.20833333333333334,45,17
23270,2001,14.224733068600104,0.2916666666666667,44,19
23350,2001,14.507565334510733,0.2916666666666667,48,15
23430,2001,15.013646485054341,0.25,48,17
23670,2001,14.584417280105704,0.2916666666666667,50,17
23810,2001,13.747416343917592,0.4583333333333333,52,16
23940,2001,15.384107619429601,0.125,48,15
24130,2001,12.531214503882689,0.3333333333333333,46,16
24210,2001,14.861067555783558,0.3333333333333333,46,17
24250,2001,12.183248904918974,0.4166666666666667,49,22
24330,2001,15.373602147951528,0.20833333333333334,44,19
24410,2001,14.515641780177216,0.3333333333333333,49,17
24600,2001,15.59073374271394,0.25,43,19
24650,2001,14.295455656925302,0.25,44,16
24780,2001,16.880882291873444,0.2916666666666667,48,17
24850,2001,13.692928229782689,0.3333333333333333,49,17
24900,2001,15.79366749931791,0.375,47,17
24970,2001,14.85036396702676,0.2916666666666667,48,17
25060,2001,15.312437788427705,0.2916666666666667,45,19
25150,2001,12.550108813514866,0.16666666666666666,46,16
25250,2001,15.248256958674089,0.3333333333333333,45,19
25340,2001,14.501060807541641,0.2916666666666667,48,16
25430,2001,13.7288775230388,0.20833333333333334,48,16
25490,2001,13.774032053963786,0.3333333333333333,49,22
25620,2001,12.954834024791854,0.4583333333333333,49,18
25710,2001,14.26327526773493,0.3333333333333333,45,16
25810,2001,14.317688818969966,0.16666666666666666,46,16
25900,2001,15.53943900702752,0.25,45,19
25990,2001,13.119244103919568,0.20833333333333334,45,16
26080,2001,14.786529491045716,0.2916666666666667,40,15
26170,2001,14.241807780200498,0.5833333333333334,53,20
26260,2001,13.454708215869868,0.3333333333333333,45,21
26350,2001,15.348447090958906,0.25,45,19
26430,2001,14.374454621052093,0.375,45,19
26490,2001,14.06912472509359,0.3333333333333333,40,17
26610,2001,16.731138899922385,0.25,49,17
26670,2001,12.740046023026322,0.3333333333333333,47,14
26700,2001,14.008250870063192,0.4166666666666667,50,21
26730,2001,14.145860879878482,0.3333333333333333,47,19
26810,2001,13.14991076241618,0.4583333333333333,50,18
26890,2001,14.493585210171062,0.20833333333333334,46,19
26980,2001,14.834734275569666,0.3333333333333333,47,18
27070,2001,14.04640997288979,0.375,44,18
27170,2001,15.096527477629389,0.2916666666666667,47,16
27260,2001,14.70883684517587,0.20833333333333334,43,14
27350,2001,15.588437514435768,0.2916666666666667,47,19
27450,2001,12.563922022140197,0.4166666666666667,47,19
27630,2001,15.753355445845495,0.20833333333333334,48,18
29399,2001,12.26248307342399,0.375,49,16
30250,2001,27.0868784408047,0.3333333333333333,44,13
30300,2001,20.63034653705674,0.25,44,14
30370,2001,21.13660797848279,0.2916666666666667,50,15
30410,2001,22.97843491083957,0.25,48,8
30450,2001,23.329981037035395,0.20833333333333334,39,5
30760,2001,21.50130172954134,0.25,40,8
30900,2001,23.919574312151312,0.16666666666666666,28,5
31000,2001,20.424294079493194,0.2916666666666667,40,12
31750,2001,22.2482029454349,0.25,48,8
31820,2001,21.58145267832771,0.375,48,17
31900,2001,24.31703195441261,0.625,61,19
31950,2001,26.485408387118845,0.25,39,14
32080,2001,23.652917240090584,0.4583333333333333,49,16
32250,2001,27.09428321237436,0.2916666666666667,43,10
32260,2001,23.204470709578654,0.4583333333333333,41,16
32270,2001,22.09630099959571,0.4166666666666667,56,19
32310,2001,23.223897071570583,0.375,44,16
32330,2001,19.107496664065835,0.25,42,12
32450,2001,24.715675250144873,0.16666666666666666,24,5
32500,2001,26.08150384328139,0.20833333333333334,45,12
32600,2001,26.603858680594485,0.3333333333333333,44,11
32750,2001,23.691212723353157,0.16666666666666666,41,4
32770,2001,26.751244704364122,0.4166666666666667,49,22
32810,2001,24.074069617545796,0.375,43,16
33100,2001,24.61541290577146,0.3333333333333333,55,10
33200,2001,23.721980208893367,0.2916666666666667,40,11
33220,2001,21.327622071684242,0.375,49,16
33360,2001,22.022203776607796,0.3333333333333333,46,15
33430,2001,20.254526755907783,0.375,41,15
33610,2001,19.70699565507575,0.20833333333333334,44,18
33620,2001,19.97092595827091,0.2916666666666667,44,12
33800,2001,23.543985392949374,0.4583333333333333,42,17
33830,2001,25.415153666718393,0.08333333333333333,34,16
33960,2001,19.92799377804751,0.2916666666666667,44,14
33980,2001,23.118407762867154,0.5416666666666666,62,19
34420,2001,27.064839295165207,0.2916666666666667,42,9
34530,2001,22.62695333010532,0.4166666666666667,50,16
34570,2001,25.822450102192107,0.375,47,11
34580,2001,18.91724123358728,0.3333333333333333,45,14
34590,2001,20.192738689053567,0.2916666666666667,38,12
34710,2001,23.26998037140665,0.20833333333333334,30,3
34770,2001,22.364641004065966,0.4583333333333333,45,16
34800,2001,25.499430650880914,0.2916666666666667,36,10
34830,2001,27.258750710422067,0.3333333333333333,33,11
34860,2001,20.05109228211112,0.25,47,19
34880,2001,25.044222106019134,0.2916666666666667,55,14
35010,2001,20.084434544550245,0.3333333333333333,39,12
35250,2001,27.510646933725457,0.9166666666666666,76,39
35300,2001,24.585466015502213,0.16666666666666666,25,5
35600,2001,20.559484633053223,0.25,45,10
35670,2001,27.11832621456828,0.2916666666666667,33,9
35740,2001,20.643233115052546,0.3333333333333333,47,12
35760,2001,20.345960928213945,0.3333333333333333,49,11
35780,2001,27.321651239264526,0.3333333333333333,36,7
35790,2001,23.778038403759286,0.4583333333333333,47,18
35800,2001,21.445856221816324,0.25,50,16
36070,2001,27.04746501478433,0.375,45,9
36150,2001,22.49497315246767,0.25,49,11
36250,2001,20.912591992992265,0.25,35,12
36300,2001,24.914546348134156,0.2916666666666667,40,8
36370,2001,22.63171839746712,0.4583333333333333,57,17
36510,2001,19.09958687008245,0.4166666666666667,42,18
36580,2001,19.17130391532429,0.2916666666666667,45,13
36630,2001,18.8912446110216,0.2916666666666667,43,12
36660,2001,16.654488748761082,0.2916666666666667,44,17
36720,2001,19.908804813149874,0.3333333333333333,46,12
36820,2001,21.220883054439355,0.3333333333333333,39,14
36910,2001,18.53291830534806,0.3333333333333333,45,17
36950,2001,27.34602657213605,0.375,36,6
36960,2001,27.670075615138252,0.2916666666666667,32,3
37010,2001,23.87008952441283,0.4583333333333333,52,18
37300,2001,27.32741841094137,0.2916666666666667,36,12
37310,2001,20.012401619456618,0.3333333333333333,48,19
37340,2001,23.52378040470491,0.5,53,15
37400,2001,24.18129504053562,0.20833333333333334,30,1
37550,2001,22.729956524992662,0.5,59,22
37570,2001,25.04939605895789,0.375,41,18
37600,2001,24.411366576364617,0.5833333333333334,58,17
40070,2001,16.717149113302376,0.041666666666666664,45,23
40120,2001,14.531523510038046,0.2916666666666667,47,23
40220,2001,15.541577632786488,0.20833333333333334,47,20
40250,2001,19.386078457513914,0.041666666666666664,46,23
40310,2001,15.039280155505228,0.4583333333333333,50,23
40430,2001,16.93794751436744,0.3333333333333333,53,20
40520,2001,16.856526269937223,0.2916666666666667,48,19
40700,2001,15.817165809461525,0.125,45,22
40910,2001,16.09974635757813,0.08333333333333333,45,22
41010,2001,17.39980734744659,0.041666666666666664,52,21
41060,2001,16.730518576870242,0.041666666666666664,47,20
41140,2001,15.037910339935395,0.08333333333333333,49,21
41190,2001,16.801367460211676,0.16666666666666666,47,21
41330,2001,20.338617338138103,0.08333333333333333,44,23
41560,2001,17.029867628175932,0.375,50,20
41750,2001,16.92632933063051,0.125,49,22
41830,2001,17.619289606676944,0.16666666666666666,55,24
41960,2001,17.138324540281964,0.25,49,19
42030,2001,16.416611098589975,0.08333333333333333,53,20
42110,2001,15.352529661194112,0.08333333333333333,50,22
42250,2001,14.199231935404763,0.375,45,18
42600,2001,16.603425573976086,0.125,46,23
42750,2001,15.167600854455621,0.2916666666666667,45,20
43080,2001,16.18509482678078,0.3333333333333333,48,20
43220,2001,17.15434432780907,0.08333333333333333,46,22
43360,2001,14.870931367841493,0.25,47,19
43650,2001,15.699131907094028,0.125,50,21
43710,2001,16.354803117987238,0.4583333333333333,47,21
43790,2001,16.597429560829116,0.2916666666666667,49,19
43920,2001,16.739239789361836,0.08333333333333333,53,19
44000,2001,18.684381958229913,0.041666666666666664,45,20
44060,2001,16.398657873232086,0.16666666666666666,45,23
44210,2001,16.363323837498292,0.25,49,21
44340,2001,15.587571035345954,0.125,46,22
44550,2001,14.714287110877372,0.25,46,20
44620,2001,14.13406668546266,0.3333333333333333,45,20
44830,2001,16.71967565049865,0.16666666666666666,53,23
45040,2001,16.066772398352636,0.25,46,19
45090,2001,14.586397624138291,0.3333333333333333,46,19
45120,2001,15.475979080918727,0.125,53,24
45290,2001,16.591038128774475,0.041666666666666664,45,22
45340,2001,15.66319640042032,0.16666666666666666,47,20
45400,2001,16.067919799450742,0.16666666666666666,55,25
45540,2001,15.479235226023084,0.16666666666666666,51,23
45680,2001,16.32624042605702,0.125,52,20
45890,2001,16.727567360499144,0.041666666666666664,47,21
46090,2001,18.307630111746608,0.125,47,22
46300,2001,16.54450630031221,0.5833333333333334,54,22
46450,2001,17.46119460112429,0.2916666666666667,52,21
46510,2001,16.74118528660031,0.041666666666666664,47,23
46670,2001,17.34195750481769,0.4583333333333333,49,21
46860,2001,14.722025552677794,0.375,48,18
46970,2001,19.848567672216742,0.125,53,22
47140,2001,16.705468471899437,0.041666666666666664,49,22
47290,2001,16.08025613010747,0.4583333333333333,51,21
47490,2001,17.839883712873082,0.16666666666666666,52,21
47630,2001,15.20022129363394,0.3333333333333333,50,20
47700,2001,15.809711858344414,0.125,49,22
47800,2001,15.709021457580683,0.2916666666666667,50,19
47910,2001,16.363366133872788,0.20833333333333334,47,19
